observation_month_x,project_id,project_name,line_ministry,sector,cumulative_expenditure_cr,physical_progress_pct,original_cost_cr,latest_revised_cost_cr,cost_escalation_pct,expenditure_ratio_pct,expenditure_progress_gap_pct,progress_change_1m_pct,progress_change_3m_pct,expenditure_change_1m_cr,expenditure_change_3m_cr,cost_risk_score,schedule_risk_score,progress_risk_score,match_status,source_file,source_page,canonical_project_id,revised_cost_cr,revised_cost_source,historical_financial_scoring_available,expenditure_progress_gap,schedule_slippage_days,schedule_slippage_months,project_age_days,project_age_months,progress_change_1m,progress_change_3m,progress_change_6m,expenditure_change_1m,expenditure_change_3m,progress_velocity_3m,expenditure_velocity_3m,anomaly_score,anomaly_flag,observed_months,first_observation_month,latest_observation_month,history_length_months,complete_7_month_history,data_confidence_score,data_confidence_category,trajectory_status,trajectory_risk_score,imbalance_risk_score,schedule_data_available,base_risk_score,risk_dimension_evidence_weight,anomaly_category,anomaly_risk_component,trajectory_risk_component,predictive_risk_score,final_risk_score,risk_category,risk_fusion_method,risk_driver_1,risk_driver_2,risk_driver_3,primary_risk_driver,secondary_risk_driver,risk_explanation,recommended_action,observation_month_y,future_deterioration_probability,predicted_future_deterioration,predictive_risk_band
2026-07-01,618226,Rehabilitation and upgradation to 2 lane with paved shoulder from existing chainage Km 30.053 to Km 49.150 design chainage Km 30.000 to Km 46.450 including Kandi Tunnel under 31 BRTF on Akhnoor-Poonch Road NH-144A Under Project Sampark in the UT of Jammu & Kashmir EPC modePackage-I Job no NH-144A-J&K-2020-21-83.,Ministry of Road Transport & Highways,Roads & Highways,160.08,95.27,272.49,272.49,0.0,58.74710998568755,-36.522890014312445,0.0,1.269999999999996,0.0,2.3400000000000034,0.0,,74.9506903353058,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,106,618226,272.49,latest_revised_cost_cr,False,-36.522890014312445,,,,,0.0,1.269999999999996,2.269999999999996,0.0,2.3400000000000034,0.423333333333332,0.7800000000000011,-0.12028817171049411,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,26.77,0.7000000000000001,NORMAL,0.0,30.0,,24.46,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.059,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618227,Development to 4/6-lanning of NH-31 New NH-10 with both side service roads from km 569.258 to km 581.030 end of AH-02 project on NH- 31 near Shivmandir to Sevoke Army Cantonment in districts of Darjeeling and Jalpaiguri in the state of West Bengal on EPC Mode Job No. 010/WB/2021-22/490,Ministry of Road Transport & Highways,Roads & Highways,590.78,74.98,995.04,1059.2,6.44798199067375,55.776057401812686,-19.20394259818732,1.480000000000004,3.950000000000003,12.230000000000018,134.29999999999995,9.497049749497895,,22.09072978303741,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,148,618227,1059.2,latest_revised_cost_cr,False,-19.20394259818732,,,,,1.480000000000004,3.950000000000003,10.980000000000004,12.230000000000018,134.29999999999995,1.3166666666666675,44.76666666666665,-0.11948549219208648,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,11.96,0.7000000000000001,NORMAL,0.0,30.0,,13.55,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2024,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618228,construction of a new 4 lane Parallel to existing MG Setu with its approaces from km 0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar.,Ministry of Road Transport & Highways,Roads & Highways,622.65,75.33,2926.42,2926.42,0.0,21.276850212888103,-54.05314978711189,0.3999999999999915,2.819999999999993,622.65,622.65,0.0,,44.3786982248522,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,97,618228,2926.42,latest_revised_cost_cr,False,-54.05314978711189,,,,,0.3999999999999915,2.819999999999993,9.329999999999998,622.65,622.65,0.9399999999999976,207.55,-0.06830997080669043,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,15.85,0.7000000000000001,NORMAL,0.0,30.0,,16.42,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.0471,0,LOW_PREDICTIVE_SIGNAL
2026-05-01,618229,,,,0.0,100.0,,,,,,0.0,0.0,0.0,0.0,,,100.0,UNMATCHED_MASTER_ID,FlashReport_May2026(2).pdf,152,618229,,latest_revised_cost_cr,False,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.13135685269033343,False,5,2026-01-01,2026-05-01,5,False,56.4,LOW,STAGNATING,60.0,,False,100.0,0.25,NORMAL,0.0,60.0,,83.16,CRITICAL,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Prioritise milestone-level review and identify implementation bottlenecks.,2026-05-01,0.1316,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618230,Rehabilitation and Upgradation to 2-lane configuration of Kalwahn-Mandi Section km 208.950 to 250.592 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-3,Ministry of Road Transport & Highways,Roads & Highways,0.0,70.58,314.32,314.32,0.0,0.0,-70.58,0.1899999999999977,2.6599999999999966,0.0,0.0,0.0,,47.53451676528606,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,104,618230,314.32,latest_revised_cost_cr,False,-70.58,,,,,0.1899999999999977,2.6599999999999966,14.579999999999998,0.0,0.0,0.8866666666666655,0.0,-0.08605609003910653,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,16.98,0.7000000000000001,NORMAL,0.0,30.0,,17.25,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.3245,0,WATCH
2026-07-01,618231,Rehabilitation and Upgradation to 2-lane configuration of Hamirpur-Karnohal Section km 141.00 to 181.00 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-1,Ministry of Road Transport & Highways,Roads & Highways,198.34,93.62,371.93,371.93,0.0,53.32723899658538,-40.29276100341463,0.0100000000000051,2.1300000000000097,0.0,0.0,0.0,,57.98816568047318,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,104,618231,371.93,latest_revised_cost_cr,False,-40.29276100341463,,,,,0.0100000000000051,2.1300000000000097,8.620000000000005,0.0,0.0,0.7100000000000032,0.0,-0.11871019845942782,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,20.71,0.7000000000000001,NORMAL,0.0,30.0,,20.0,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.0545,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618232,Rehabilitation and Upgradation to 2-lane configuration of Karnohal- Kalwahn Section km 181.00 to 208.950 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-2,Ministry of Road Transport & Highways,Roads & Highways,77.84,58.0,251.62,190.02,-24.481360782131784,40.96410904115356,-17.035890958846437,0.0,2.1499999999999986,1.9500000000000028,3.719999999999999,0.0,,57.593688362919146,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,104,618232,190.02,latest_revised_cost_cr,False,-17.035890958846437,,,,,0.0,2.1499999999999986,,1.9500000000000028,3.719999999999999,0.7166666666666662,1.2399999999999995,-0.1044179652940852,False,6,2026-02-01,2026-07-01,6,False,85.7,HIGH,STABLE,30.0,0.0,False,20.57,0.7000000000000001,NORMAL,0.0,30.0,,19.89,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.3749,0,WATCH
2026-07-01,618233,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,Ministry of Road Transport & Highways,Roads & Highways,0.43,91.0,1948.25,1465.41,-24.783267034518158,0.0293433237114527,-90.97065667628854,0.7999999999999972,3.0900000000000034,0.43,0.43,0.0,,39.05325443786975,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618233,1465.41,latest_revised_cost_cr,False,-90.97065667628854,,,,,0.7999999999999972,3.0900000000000034,6.0,0.43,0.43,1.0300000000000011,0.1433333333333333,-0.033617340521692796,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,13.95,0.7000000000000001,NORMAL,0.0,30.0,,15.02,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.188,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618234,Construction of a new 4-lane major bridge across river Kosi at Phulaut including Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on EPC mode,Ministry of Road Transport & Highways,Roads & Highways,901.52,98.6,1478.4,1478.4,0.0,60.97943722943723,-37.62056277056277,1.0999999999999943,4.399999999999992,0.1999999999999318,77.59000000000003,0.0,,13.214990138067211,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,97,618234,1478.4,latest_revised_cost_cr,False,-37.62056277056276,,,,,1.0999999999999943,4.399999999999992,11.599999999999994,0.1999999999999318,77.59000000000003,1.466666666666664,25.863333333333344,-0.10689613580600005,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,4.72,0.7000000000000001,NORMAL,0.0,30.0,,8.21,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.0355,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618235,Balance work of Rehabilitation and Up-gradation to 4-Lane configuration of Ras-Beawar Section Km 00.000 to km 30.050 of NH-158 in the State of Rajasthan under Green National Highway Corridor Project GNHCP.,Ministry of Road Transport & Highways,Roads & Highways,99.13,56.2,278.1,278.1,0.0,35.64545127651924,-20.55454872348077,2.75,19.040000000000006,16.629999999999995,70.56,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,134,618235,278.1,latest_revised_cost_cr,False,-20.554548723480764,,,,,2.75,19.040000000000006,,16.629999999999995,70.56,6.3466666666666685,23.52,-0.06964863659404291,False,6,2026-02-01,2026-07-01,6,False,85.7,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1988,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618236,Rehabilitation and Up-gradation of Dhindi - Digamarru section from Km 126/510 to Km 135/740 of NH -214 New NH -216 and digamarru -Losari section from Km 0/000 tp Km 34/230 of NH-214 A New Nh-216 to two lane with paved shoulder in the state of AP-NH,Ministry of Road Transport & Highways,Roads & Highways,222.43,100.0,316.06,288.76,-8.637600455609698,77.0293669483308,-22.97063305166921,0.0,0.0,0.0,1.6800000000000068,0.0,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,90,618236,288.76,latest_revised_cost_cr,False,-22.9706330516692,,,,,0.0,0.0,,0.0,1.6800000000000068,0.0,0.5600000000000023,-0.11376423115574202,False,6,2026-02-01,2026-07-01,6,False,85.7,HIGH,STAGNATING,60.0,0.0,False,35.71,0.7000000000000001,NORMAL,0.0,60.0,,35.79,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.071,0,LOW_PREDICTIVE_SIGNAL
2026-05-01,618237,,,,151.56,98.4,,,,,,0.0,0.4000000000000057,0.0,0.0,,,92.11045364891507,UNMATCHED_MASTER_ID,FlashReport_May2026(2).pdf,93,618237,,latest_revised_cost_cr,False,,,,,,0.0,0.4000000000000057,,0.0,0.0,0.1333333333333352,0.0,-0.13160429646293992,False,5,2026-01-01,2026-05-01,5,False,56.4,LOW,STAGNATING,60.0,,False,92.11,0.25,NORMAL,0.0,60.0,,77.34,HIGH,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Prioritise milestone-level review and identify implementation bottlenecks.,2026-05-01,0.182,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618238,Rehabilitation and Up-gradation of Thimmapuram to Gurajanapalli section from Km 26/150 to Km 41/161 of NH - 214 New NH - 216 to two lane with paved shoulder in the state of Andhra Pradesh under NHDP-IV,Ministry of Road Transport & Highways,Roads & Highways,233.93,98.2,350.61,432.91,23.473374975043495,54.03663579034903,-44.16336420965097,0.0,0.0,0.0,0.0100000000000193,34.573268078143826,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,90,618238,432.91,latest_revised_cost_cr,False,-44.16336420965097,,,,,0.0,0.0,0.2000000000000028,0.0,0.0100000000000193,0.0,0.0033333333333397,-0.10171057708343861,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STAGNATING,60.0,0.0,False,50.53,0.7000000000000001,NORMAL,0.0,60.0,,46.71,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.0971,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618239,"Rehabilitation & Upgradation of NH214 New NH-216 from Km 34/230 to Km 84/550 Losari to Machavaram Section to two lane with paved shoulder in the state of Andhrapradesh under NHDP-IV through Engineering, Procurement& Construction EPC mode.",Ministry of Road Transport & Highways,Roads & Highways,512.79,98.6,445.22,459.37,3.1782040339607334,111.62897011123928,13.028970111239316,0.0,0.0,512.79,512.79,4.681086558280866,,100.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,90,618239,459.37,latest_revised_cost_cr,False,13.028970111239287,,,,,0.0,0.0,,512.79,512.79,0.0,170.92999999999998,-0.06418357219099857,False,6,2026-02-01,2026-07-01,6,False,85.7,HIGH,STAGNATING,60.0,43.068498185652814,False,46.95,0.7000000000000001,NORMAL,0.0,60.0,,44.07,MEDIUM,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,PROGRESS_STAGNATION,,,PROGRESS_STAGNATION,,Progress Stagnation,Monitor next reporting cycle and request a milestone update.,2026-07-01,0.239,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618240,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar-naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,Ministry of Road Transport & Highways,Roads & Highways,0.0,100.0,236.47,236.47,0.0,0.0,-100.0,0.0,10.0,0.0,0.0,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618240,236.47,latest_revised_cost_cr,False,-100.0,,,,,0.0,10.0,10.0,0.0,0.0,3.333333333333333,0.0,-0.023439680464036994,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1366,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618242,Widening and Reconstruction to 4-lane/4-lane with service road including structures from Pokharia More at Km 47.600 Ex. Km 50.230 to Govindpur at km 62.949 Ex. Km 65.325 of Nh-419 in the State of Jharkhand on EPC mode.,Ministry of Road Transport & Highways,Roads & Highways,94.18,54.54,300.46,300.46,0.0,31.345270585102845,-23.19472941489716,2.3999999999999986,8.32,8.110000000000014,17.25,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,108,618242,300.46,latest_revised_cost_cr,False,-23.194729414897157,,,,,2.3999999999999986,8.32,,8.110000000000014,17.25,2.773333333333333,5.75,-0.10671825803885415,False,6,2026-02-01,2026-07-01,6,False,85.7,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.4478,0,WATCH
2026-07-01,618243,Construction of Basti Ring Road Phase-I with 4L configuration for Basti City in the state of Uttar Pradesh on HAM mode,Ministry of Road Transport & Highways,Roads & Highways,0.07,36.67,1138.72,1138.72,0.0,0.0061472530560629,-36.66385274694394,1.6700000000000017,9.670000000000002,0.0,0.07,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618243,1138.72,latest_revised_cost_cr,False,-36.66385274694394,,,,,1.6700000000000017,9.670000000000002,17.67,0.0,0.07,3.223333333333334,0.0233333333333333,-0.07321948988352173,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2105,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618244,Construction of Raebareli Ring Road Phase-2 with four Lane configuration for Raebareli City in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis,Ministry of Road Transport & Highways,Roads & Highways,0.0,55.0,1273.72,1273.72,0.0,0.0,-55.0,1.0,10.630000000000004,0.0,0.0,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618244,1273.72,latest_revised_cost_cr,False,-55.0,,,,,1.0,10.630000000000004,28.0,0.0,0.0,3.5433333333333343,0.0,-0.06940368468244912,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2633,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618246,Construction of New 4-Lane Bridge Parallel to existing Vikramashila Setufrom km 8920 to Km 13375including approach road 35m Naugachhia side &53 m Bhagalpur sideacross River Ganga on newly declared NH-131B at Bhagalpur in the State of Bihar,Ministry of Road Transport & Highways,Roads & Highways,522.58,52.6,1110.23,1110.23,0.0,47.069526134224446,-5.530473865775555,0.6900000000000048,2.8200000000000003,522.58,522.58,0.0,,44.378698224852066,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,98,618246,1110.23,latest_revised_cost_cr,False,-5.530473865775555,,,,,0.6900000000000048,2.8200000000000003,8.600000000000001,522.58,522.58,0.94,174.19333333333336,-0.09891889226775114,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,15.85,0.7000000000000001,NORMAL,0.0,30.0,,16.42,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1864,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618247,Construction of 4 lane Mirzapur bypass including bridge over river Ganga from km 0.000 to km 15.000 of NH 135A in the State of Uttar Pradesh on HAM Mode.,Ministry of Road Transport & Highways,Roads & Highways,0.0,7.0,1708.62,1708.62,0.0,0.0,-7.0,1.5,5.0,0.0,0.0,0.0,,1.3806706114398217,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618247,1708.62,latest_revised_cost_cr,False,-7.0,,,,,1.5,5.0,7.0,0.0,0.0,1.6666666666666667,0.0,-0.07782702514032552,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,0.49,0.7000000000000001,NORMAL,0.0,30.0,,5.1,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2353,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618248,Widening to 4 lane from km. 139.00 to km 179.20 of NH-135A Pkg-III Jaunpur Akbarpur section and Akbarpur bypass on Hybrid Annuity Mode in the state of Uttar Pradesh.,Ministry of Road Transport & Highways,Roads & Highways,0.0,22.0,1653.15,1653.15,0.0,0.0,-22.0,0.9400000000000012,12.0,0.0,0.0,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618248,1653.15,latest_revised_cost_cr,False,-22.0,,,,,0.9400000000000012,12.0,22.0,0.0,0.0,4.0,0.0,-0.06543096126208414,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.2877,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618249,Widening to 4 lane from km. 108.50 to km 139.00 of NH-135A Pkg-II Jaunpur Akbarpur section on Hybrid Annuity Mode in the state of Uttar Pradesh,Ministry of Road Transport & Highways,Roads & Highways,0.0,40.0,1511.57,1511.57,0.0,0.0,-40.0,3.979999999999997,8.0,0.0,0.0,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618249,1511.57,latest_revised_cost_cr,False,-40.0,,,,,3.979999999999997,8.0,15.0,0.0,0.0,2.6666666666666665,0.0,-0.07978748099691368,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.1842,0,LOW_PREDICTIVE_SIGNAL
2026-07-01,618250,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,Ministry of Road Transport & Highways,Roads & Highways,0.0,18.66,3064.45,3064.45,0.0,0.0,-18.66,1.4200000000000017,7.970000000000001,0.0,0.0,0.0,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,98,618250,3064.45,latest_revised_cost_cr,False,-18.66,,,,,1.4200000000000017,7.970000000000001,10.66,0.0,0.0,2.6566666666666667,0.0,-0.07528561730624872,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,0.0,0.7000000000000001,NORMAL,0.0,10.0,,1.58,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.4236,0,WATCH
2026-07-01,618251,"Improvement and Up gradation to four lane with Paved shoulder configuration from Existing Km 0000 to Km 39500 design km 0500 to Km 40342, Design length km of NH 227A near Mehrauna GhatUP Bihar Border to Siwan on the state of Bihar on Hybrid Annuity Model HAM basis",Ministry of Road Transport & Highways,Roads & Highways,0.83,9.07,1661.25,1661.25,0.0,0.0499623777276147,-9.020037622272383,1.1800000000000006,3.5500000000000007,0.0,0.83,0.0,,29.980276134122263,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,98,618251,1661.25,latest_revised_cost_cr,False,-9.020037622272383,,,,,1.1800000000000006,3.5500000000000007,8.07,0.0,0.83,1.1833333333333336,0.2766666666666666,-0.08919485654982345,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,STABLE,30.0,0.0,False,10.71,0.7000000000000001,NORMAL,0.0,30.0,,12.63,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.7452,1,HIGH_PREDICTIVE_SIGNAL
2026-07-01,618252,"Improvement and Up-gradation to two Lane with Paved Shoulder/Four Lane configuration from existing Km 130.000 to Km 191.000 design km 131.500 to Km 188.735, Design length 57.235 Km of NH-227A near Barhalganj to Mehrauna Ghat in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis",Ministry of Road Transport & Highways,Roads & Highways,1.2,58.0,974.19,1344.61,38.02338352888038,0.0892452086478607,-57.91075479135214,0.0,10.0,0.2099999999999999,0.38,56.00356290391616,,0.0,EXACT_MASTER_ID,FlashReport_July_2026 (1)(1).pdf,142,618252,1344.61,latest_revised_cost_cr,False,-57.91075479135214,,,,,0.0,10.0,21.0,0.2099999999999999,0.38,3.333333333333333,0.1266666666666666,-0.028419441665232748,False,7,2026-01-01,2026-07-01,7,True,90.0,HIGH,IMPROVING,10.0,0.0,False,24.0,0.7000000000000001,NORMAL,0.0,10.0,,19.26,LOW,70% current domain + 15% trajectory + 10% anomaly + 5% predictive deterioration,LIMITED_ADVERSE_EVIDENCE,,,LIMITED_ADVERSE_EVIDENCE,,Limited Adverse Evidence,Continue routine portfolio monitoring.,2026-07-01,0.0859,0,LOW_PREDICTIVE_SIGNAL
