canonical_project_id,project_id,observation_month,physical_progress_pct,cumulative_expenditure_cr,expenditure_ratio_pct,progress_change_1m,progress_change_3m,progress_velocity_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_escalation_pct,expenditure_progress_gap
618386,618386,2026-01-01,0.0,0.0,,,,,,,,,
618386,618386,2026-02-01,0.0,0.0,,0.0,,,0.0,,,,
618386,618386,2026-03-01,0.0,0.0,,0.0,,,0.0,,,,
618386,618386,2026-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
618386,618386,2026-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
618387,618387,2026-01-01,77.0,234.11,40.434902760026254,,,,,,,0.0,-36.56509723997375
618387,618387,2026-02-01,77.0,240.09,41.46775363570417,0.0,,,5.97999999999999,,,0.0,-35.53224636429583
618387,618387,2026-03-01,79.5,249.29,43.05675498290096,2.5,,,9.199999999999989,,,0.0,-36.44324501709904
618387,618387,2026-04-01,79.5,249.29,43.05675498290096,0.0,2.5,0.8333333333333334,0.0,15.179999999999978,5.0599999999999925,0.0,-36.44324501709904
618387,618387,2026-05-01,80.02,249.58,43.106843068845215,0.519999999999996,3.019999999999996,1.0066666666666653,0.2900000000000204,9.490000000000007,3.163333333333336,0.0,-36.91315693115478
618387,618387,2026-06-01,80.02,267.11,46.13458150540606,0.0,0.519999999999996,0.173333333333332,17.53,17.82000000000002,5.940000000000008,0.0,-33.885418494593935
618387,618387,2026-07-01,80.04,278.6,48.119106014024666,0.0200000000000102,0.5400000000000063,0.180000000000002,11.490000000000007,29.31000000000003,9.77000000000001,0.0,-31.92089398597534
618388,618388,2026-01-01,90.0,227.97,72.242996577513,,,,,,,0.0,-17.757003422487003
618388,618388,2026-02-01,90.0,227.98,72.24616554696412,0.0,,,0.0099999999999909,,,0.0,-17.75383445303588
618388,618388,2026-03-01,90.91,227.98,72.24616554696412,0.9099999999999966,,,0.0,,,0.0,-18.663834453035875
618388,618388,2026-04-01,90.91,227.98,72.24616554696412,0.0,0.9099999999999966,0.3033333333333322,0.0,0.0099999999999909,0.0033333333333303,0.0,-18.663834453035875
618388,618388,2026-05-01,91.11,228.02,72.25884142476868,0.2000000000000028,1.1099999999999994,0.3699999999999998,0.0400000000000204,0.0400000000000204,0.0133333333333401,0.0,-18.851158575231324
618388,618388,2026-06-01,91.11,251.46,79.68690581822791,0.0,0.2000000000000028,0.0666666666666676,23.44,23.480000000000015,7.826666666666672,0.0,-11.423094181772086
618388,618388,2026-07-01,94.5,257.41,81.57244264165294,3.390000000000001,3.5900000000000034,1.196666666666668,5.950000000000017,29.430000000000035,9.810000000000011,0.0,-12.92755735834706
618389,618389,2026-01-01,96.0,247.0,79.48255888788776,,,,,,,0.0,-16.517441112112238
618389,618389,2026-02-01,96.0,247.0,79.48255888788776,0.0,,,0.0,,,0.0,-16.517441112112238
618389,618389,2026-03-01,96.77,247.28,79.57266057407647,0.769999999999996,,,0.2800000000000011,,,0.0,-17.19733942592353
618389,618389,2026-04-01,96.8,247.28,79.57266057407647,0.0300000000000011,0.7999999999999972,0.2666666666666657,0.0,0.2800000000000011,0.0933333333333337,0.0,-17.22733942592353
618389,618389,2026-05-01,97.0,247.28,79.57266057407647,0.2000000000000028,1.0,0.3333333333333333,0.0,0.2800000000000011,0.0933333333333337,0.0,-17.427339425923535
618389,618389,2026-06-01,97.0,255.6,82.24996782082637,0.0,0.2300000000000039,0.0766666666666679,8.319999999999993,8.319999999999993,2.773333333333331,0.0,-14.75003217917363
618389,618389,2026-07-01,97.0,287.73,92.58913631097954,0.0,0.2000000000000028,0.0666666666666676,32.130000000000024,40.45000000000002,13.48333333333334,0.0,-4.410863689020459
618390,618390,2026-01-01,69.0,658.7,47.60149734784432,,,,,,,0.0,-21.398502652155685
618390,618390,2026-02-01,70.0,675.78,48.83579759788405,1.0,,,17.079999999999927,,,0.0,-21.164202402115947
618390,618390,2026-03-01,70.5,688.93,49.78609316509849,0.5,,,13.149999999999975,,,0.0,-20.713906834901508
618390,618390,2026-04-01,70.64,688.93,49.78609316509849,0.1400000000000005,1.6400000000000006,0.5466666666666669,0.0,30.229999999999905,10.076666666666634,0.0,-20.853906834901508
618390,618390,2026-05-01,72.85,710.42,51.33908569281244,2.2099999999999937,2.8499999999999943,0.949999999999998,21.49000000000001,34.639999999999986,11.546666666666662,0.0,-21.510914307187555
618390,618390,2026-06-01,73.5,830.46,60.01387503793956,0.6500000000000057,3.0,1.0,120.04000000000008,141.5300000000001,47.1766666666667,0.0,-13.486124962060444
618390,618390,2026-07-01,76.03,842.44,60.87961959270983,2.530000000000001,5.390000000000001,1.7966666666666669,11.980000000000018,153.5100000000001,51.17000000000004,0.0,-15.150380407290172
618391,618391,2026-01-01,66.0,0.0,0.0,,,,,,,0.0,-66.0
618391,618391,2026-02-01,75.0,0.0,0.0,9.0,,,0.0,,,0.0,-75.0
618391,618391,2026-03-01,81.23,0.0,0.0,6.230000000000004,,,0.0,,,0.0,-81.23
618391,618391,2026-04-01,82.25,0.0,0.0,1.019999999999996,16.25,5.416666666666667,0.0,0.0,0.0,0.0,-82.25
618391,618391,2026-05-01,83.54,0.0,0.0,1.2900000000000065,8.540000000000006,2.846666666666669,0.0,0.0,0.0,0.0,-83.54
618391,618391,2026-06-01,87.57,0.0,0.0,4.029999999999987,6.339999999999989,2.1133333333333297,0.0,0.0,0.0,0.0,-87.57
618391,618391,2026-07-01,88.12,100.93,40.3187792114409,0.5500000000000114,5.8700000000000045,1.956666666666668,100.93,100.93,33.64333333333334,0.0,-47.80122078855911
618392,618392,2026-01-01,40.0,0.0,0.0,,,,,,,0.0,-40.0
618392,618392,2026-02-01,45.0,0.0,0.0,5.0,,,0.0,,,0.0,-45.0
618392,618392,2026-03-01,52.51,0.0,0.0,7.509999999999998,,,0.0,,,0.0,-52.51
618392,618392,2026-04-01,59.75,0.0,0.0,7.240000000000002,19.75,6.583333333333333,0.0,0.0,0.0,0.0,-59.75
618392,618392,2026-05-01,62.93,0.0,0.0,3.18,17.93,5.976666666666667,0.0,0.0,0.0,0.0,-62.93
618392,618392,2026-06-01,64.23,0.0,0.0,1.3000000000000045,11.720000000000006,3.906666666666669,0.0,0.0,0.0,0.0,-64.23
618392,618392,2026-07-01,68.45,0.0,0.0,4.219999999999999,8.700000000000003,2.900000000000001,0.0,0.0,0.0,0.0,-68.45
618393,618393,2026-01-01,94.0,94.73,43.71884807088794,,,,,,,0.0,-50.281151929112056
618393,618393,2026-02-01,95.0,103.25,47.650913789920615,1.0,,,8.519999999999996,,,0.0,-47.349086210079385
618393,618393,2026-03-01,96.0,107.69,49.70001846040243,1.0,,,4.439999999999998,,,0.0,-46.29998153959757
618393,618393,2026-04-01,96.0,107.69,49.70001846040243,0.0,2.0,0.6666666666666666,0.0,12.959999999999994,4.319999999999998,0.0,-46.29998153959757
618393,618393,2026-05-01,96.0,107.69,49.70001846040243,0.0,1.0,0.3333333333333333,0.0,4.439999999999998,1.479999999999999,0.0,-46.29998153959757
618393,618393,2026-06-01,98.61,113.17,52.229093594240354,2.6099999999999994,2.6099999999999994,0.8699999999999998,5.480000000000004,5.480000000000004,1.826666666666668,0.0,-46.380906405759646
618393,618393,2026-07-01,99.97,117.83,54.37973047812442,1.3599999999999994,3.969999999999999,1.323333333333333,4.659999999999997,10.14,3.3800000000000003,0.0,-45.59026952187558
618394,618394,2026-01-01,90.0,159.56,70.79913031903092,,,,,,,-1.322299575287877,-19.20086968096908
618394,618394,2026-02-01,90.0,159.56,70.79913031903092,0.0,,,0.0,,,-1.322299575287877,-19.20086968096908
618394,618394,2026-03-01,96.95,163.81,72.68491813462306,6.950000000000003,,,4.25,,,-1.322299575287877,-24.265081865376946
618394,618394,2026-04-01,94.26,163.81,72.68491813462306,-2.6899999999999977,4.260000000000005,1.4200000000000017,0.0,4.25,1.4166666666666667,-1.322299575287877,-21.575081865376944
618394,618394,2026-05-01,94.26,163.81,72.68491813462306,0.0,4.260000000000005,1.4200000000000017,0.0,4.25,1.4166666666666667,-1.322299575287877,-21.575081865376944
618394,618394,2026-06-01,94.26,176.58,78.35115587700227,0.0,-2.6899999999999977,-0.896666666666666,12.77000000000001,12.77000000000001,4.25666666666667,-1.322299575287877,-15.908844122997737
618394,618394,2026-07-01,94.26,182.21,80.84927008918667,0.0,0.0,0.0,5.629999999999996,18.40000000000001,6.133333333333336,-1.322299575287877,-13.41072991081333
618395,618395,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618395,618395,2026-02-01,52.0,153.01,29.85968815252815,52.0,,,153.01,,,0.0,-22.14031184747185
618395,618395,2026-03-01,53.4,155.69,30.382686415705564,1.3999999999999986,,,2.680000000000007,,,0.0,-23.017313584294435
618395,618395,2026-04-01,53.49,155.69,30.382686415705564,0.0900000000000034,53.49,17.830000000000002,0.0,155.69,51.89666666666667,0.0,-23.10731358429444
618395,618395,2026-05-01,53.49,155.69,30.382686415705564,0.0,1.490000000000002,0.4966666666666673,0.0,2.680000000000007,0.8933333333333356,0.0,-23.10731358429444
618395,618395,2026-06-01,53.49,164.66,32.13316940850458,0.0,0.0900000000000034,0.0300000000000011,8.969999999999999,8.969999999999999,2.99,0.0,-21.356830591495424
618395,618395,2026-07-01,53.49,164.66,32.13316940850458,0.0,0.0,0.0,0.0,8.969999999999999,2.99,0.0,-21.356830591495424
618396,618396,2026-01-01,0.0,0.0,,,,,,,,,
618396,618396,2026-02-01,0.0,0.0,,0.0,,,0.0,,,,
618396,618396,2026-03-01,0.0,0.0,,0.0,,,0.0,,,,
618396,618396,2026-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
618396,618396,2026-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
618397,618397,2026-02-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618397,618397,2026-03-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618397,618397,2026-04-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618397,618397,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618397,618397,2026-06-01,94.06,242.42,94.73231731144978,94.06,94.06,31.35333333333333,242.42,242.42,80.80666666666666,0.0,0.672317311449774
618397,618397,2026-07-01,94.06,239.96,93.77100429855412,0.0,94.06,31.35333333333333,-2.4599999999999795,239.96,79.98666666666666,0.0,-0.2889957014458701
618398,618398,2026-01-01,94.0,172.27,81.72588832487311,,,,,,,0.0,-12.274111675126887
618398,618398,2026-02-01,94.0,172.27,81.72588832487311,0.0,,,0.0,,,0.0,-12.274111675126887
618398,618398,2026-03-01,96.95,174.92,82.98306371269985,2.950000000000003,,,2.6499999999999773,,,0.0,-13.966936287300156
618398,618398,2026-04-01,96.95,174.92,82.98306371269985,0.0,2.950000000000003,0.9833333333333344,0.0,2.6499999999999773,0.8833333333333258,0.0,-13.966936287300156
618398,618398,2026-05-01,96.95,174.92,82.98306371269985,0.0,2.950000000000003,0.9833333333333344,0.0,2.6499999999999773,0.8833333333333258,0.0,-13.966936287300156
618398,618398,2026-06-01,96.95,190.26,90.26044878789315,0.0,0.0,0.0,15.340000000000003,15.340000000000003,5.113333333333334,0.0,-6.689551212106835
618398,618398,2026-07-01,96.95,190.27,90.26519284596044,0.0,0.0,0.0,0.0100000000000193,15.350000000000025,5.116666666666674,0.0,-6.684807154039561
618399,618399,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618399,618399,2026-02-01,48.0,302.2,35.15302383472728,48.0,,,302.2,,,0.0,-12.84697616527272
618399,618399,2026-03-01,50.05,308.95,35.93820884758105,2.049999999999997,,,6.75,,,0.0,-14.111791152418943
618399,618399,2026-04-01,50.05,308.95,35.93820884758105,0.0,50.05,16.683333333333334,0.0,308.95,102.98333333333332,0.0,-14.111791152418943
618399,618399,2026-05-01,50.05,309.16,35.96263682575873,0.0,2.049999999999997,0.6833333333333323,0.2100000000000363,6.960000000000036,2.3200000000000123,0.0,-14.087363174241268
618399,618399,2026-06-01,50.64,360.47,41.93120616050345,0.5900000000000034,0.5900000000000034,0.1966666666666678,51.31,51.52000000000004,17.173333333333346,0.0,-8.70879383949655
618399,618399,2026-07-01,50.64,363.03,42.22899484685984,0.0,0.5900000000000034,0.1966666666666678,2.559999999999945,54.079999999999984,18.02666666666666,0.0,-8.41100515314016
618400,618400,2026-01-01,98.0,97.53,24.47366439988959,,,,,,,0.0,-73.52633560011041
618400,618400,2026-02-01,98.0,99.22,24.897744096760437,0.0,,,1.6899999999999975,,,0.0,-73.10225590323957
618400,618400,2026-03-01,98.55,99.35,24.930365611904342,0.5499999999999972,,,0.1299999999999954,,,0.0,-73.61963438809565
618400,618400,2026-04-01,98.55,99.35,24.930365611904342,0.0,0.5499999999999972,0.1833333333333323,0.0,1.8199999999999927,0.6066666666666644,0.0,-73.61963438809565
618400,618400,2026-05-01,98.55,99.35,24.930365611904342,0.0,0.5499999999999972,0.1833333333333323,0.0,0.1299999999999954,0.0433333333333318,0.0,-73.61963438809565
618400,618400,2026-06-01,98.55,120.09,30.13475195101754,0.0,0.0,0.0,20.74000000000001,20.74000000000001,6.913333333333337,0.0,-68.41524804898245
618400,618400,2026-07-01,98.55,120.09,30.13475195101754,0.0,0.0,0.0,0.0,20.74000000000001,6.913333333333337,0.0,-68.41524804898245
618401,618401,2026-01-01,1.0,0.0,0.0,,,,,,,0.0,-1.0
618401,618401,2026-02-01,1.0,0.0,0.0,0.0,,,0.0,,,0.0,-1.0
618401,618401,2026-03-01,1.7,0.0,0.0,0.7,,,0.0,,,0.0,-1.7
618401,618401,2026-04-01,1.7,0.0,0.0,0.0,0.7,0.2333333333333333,0.0,0.0,0.0,0.0,-1.7
618401,618401,2026-05-01,1.7,0.0,0.0,0.0,0.7,0.2333333333333333,0.0,0.0,0.0,0.0,-1.7
618401,618401,2026-06-01,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7
618401,618401,2026-07-01,1.7,93.19,6.568828550684795,0.0,0.0,0.0,93.19,93.19,31.063333333333333,0.0,4.868828550684795
618402,618402,2026-01-01,10.0,171.26,13.565900683602258,,,,,,,0.0,3.5659006836022584
618402,618402,2026-02-01,12.0,207.36,16.425465174306694,2.0,,,36.10000000000002,,,0.0,4.425465174306694
618402,618402,2026-03-01,16.58,233.81,18.52063084685884,4.579999999999998,,,26.44999999999999,,,0.0,1.9406308468588376
618402,618402,2026-04-01,16.75,233.81,18.52063084685884,0.1700000000000017,6.75,2.25,0.0,62.55000000000001,20.850000000000005,0.0,1.770630846858836
618402,618402,2026-05-01,17.15,233.94,18.53092844751788,0.3999999999999986,5.149999999999999,1.716666666666666,0.1299999999999954,26.579999999999984,8.859999999999994,0.0,1.3809284475178814
618402,618402,2026-06-01,18.1,245.19,19.422066966089208,0.9500000000000028,1.5200000000000031,0.5066666666666677,11.25,11.379999999999995,3.793333333333332,0.0,1.3220669660892064
618402,618402,2026-07-01,19.13,255.45,20.234785295026256,1.0299999999999976,2.379999999999999,0.793333333333333,10.259999999999993,21.639999999999983,7.213333333333328,0.0,1.104785295026257
618403,618403,2026-01-01,22.0,0.0,0.0,,,,,,,0.0,-22.0
618403,618403,2026-02-01,40.0,0.0,0.0,18.0,,,0.0,,,0.0,-40.0
618403,618403,2026-03-01,49.1,0.0,0.0,9.1,,,0.0,,,0.0,-49.1
618403,618403,2026-04-01,49.23,0.0,0.0,0.1299999999999954,27.23,9.076666666666666,0.0,0.0,0.0,0.0,-49.23
618403,618403,2026-05-01,49.83,0.0,0.0,0.6000000000000014,9.829999999999998,3.276666666666666,0.0,0.0,0.0,0.0,-49.83
618403,618403,2026-06-01,54.11,0.0,0.0,4.280000000000001,5.009999999999998,1.6699999999999993,0.0,0.0,0.0,0.0,-54.11
618403,618403,2026-07-01,56.18,163.15,59.219600725952816,2.0700000000000003,6.950000000000003,2.316666666666668,163.15,163.15,54.38333333333333,0.0,3.039600725952816
618404,618404,2026-02-01,17.0,0.0,0.0,,,,,,,0.0,-17.0
618404,618404,2026-03-01,21.02,0.0,0.0,4.02,,,0.0,,,0.0,-21.02
618404,618404,2026-04-01,21.37,0.0,0.0,0.3500000000000014,,,0.0,,,0.0,-21.37
618404,618404,2026-05-01,21.67,0.0,0.0,0.3000000000000007,4.670000000000002,1.5566666666666673,0.0,0.0,0.0,0.0,-21.67
618404,618404,2026-06-01,21.97,0.0,0.0,0.2999999999999971,0.9499999999999992,0.3166666666666664,0.0,0.0,0.0,0.0,-21.97
618404,618404,2026-07-01,22.81,269.64,43.10033407394383,0.8399999999999999,1.4399999999999975,0.4799999999999992,269.64,269.64,89.88,0.0,20.29033407394383
618405,618405,2026-01-01,27.0,0.0,0.0,,,,,,,0.0,-27.0
618405,618405,2026-02-01,31.0,0.0,0.0,4.0,,,0.0,,,0.0,-31.0
618405,618405,2026-03-01,34.88,0.0,0.0,3.8800000000000026,,,0.0,,,0.0,-34.88
618405,618405,2026-04-01,39.1,0.0,0.0,4.219999999999999,12.1,4.033333333333334,0.0,0.0,0.0,0.0,-39.1
618405,618405,2026-05-01,39.5,0.0,0.0,0.3999999999999986,8.5,2.833333333333333,0.0,0.0,0.0,0.0,-39.5
618405,618405,2026-06-01,39.8,0.0,0.0,0.2999999999999971,4.919999999999995,1.639999999999998,0.0,0.0,0.0,0.0,-39.8
618405,618405,2026-07-01,39.86,255.52,28.448323851300948,0.0600000000000022,0.759999999999998,0.2533333333333327,255.52,255.52,85.17333333333333,0.0,-11.411676148699051
618406,618406,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618406,618406,2026-02-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618406,618406,2026-03-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618406,618406,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618406,618406,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618406,618406,2026-06-01,92.21,388.64,120.51226394616889,92.21,92.21,30.736666666666665,388.64,388.64,129.54666666666665,0.0,28.30226394616888
618406,618406,2026-07-01,92.5,398.19,123.4735960804986,0.2900000000000062,92.5,30.83333333333333,9.550000000000011,398.19,132.73,0.0,30.97359608049861
618407,618407,2026-01-01,68.0,68.85,28.06767223807582,,,,,,,0.0,-39.932327761924185
618407,618407,2026-03-01,68.07,82.06,33.45291479820628,0.0699999999999931,,,13.210000000000008,,,0.0,-34.617085201793714
618407,618407,2026-04-01,68.07,82.06,33.45291479820628,0.0,,,0.0,,,0.0,-34.617085201793714
618407,618407,2026-05-01,74.67,82.62,33.68120668569099,6.6000000000000085,6.670000000000002,2.223333333333334,0.5600000000000023,13.77000000000001,4.590000000000003,0.0,-40.98879331430901
618407,618407,2026-06-01,75.29,97.2,39.6249490419894,0.6200000000000045,7.220000000000013,2.406666666666671,14.579999999999998,15.14,5.046666666666667,0.0,-35.66505095801061
618407,618407,2026-07-01,75.29,115.21,46.96697920913167,0.0,7.220000000000013,2.406666666666671,18.00999999999999,33.14999999999999,11.049999999999995,0.0,-28.32302079086833
618408,618408,2026-01-01,90.0,266.0,66.7720962923915,,,,,,,0.0,-23.227903707608505
618408,618408,2026-03-01,90.59,282.19,70.83615734116525,0.5900000000000034,,,16.189999999999998,,,0.0,-19.75384265883476
618408,618408,2026-04-01,90.59,282.19,70.83615734116525,0.0,,,0.0,,,0.0,-19.75384265883476
618408,618408,2026-05-01,90.59,286.27,71.86033084820643,0.0,0.5900000000000034,0.1966666666666678,4.079999999999984,20.269999999999985,6.756666666666661,0.0,-18.729669151793573
618408,618408,2026-06-01,95.02,325.95,81.82092025001883,4.429999999999993,4.429999999999993,1.476666666666664,39.68000000000001,43.75999999999999,14.586666666666664,0.0,-13.199079749981166
618408,618408,2026-07-01,97.1,337.19,84.64241785274996,2.0799999999999983,6.509999999999991,2.169999999999997,11.240000000000007,55.0,18.33333333333333,0.0,-12.457582147250037
618409,618409,2026-01-01,82.0,208.95,54.84108028660665,,,,,,,0.0,-27.158919713393352
618409,618409,2026-02-01,82.0,221.59,58.1585785149996,0.0,,,12.640000000000017,,,0.0,-23.8414214850004
618409,618409,2026-03-01,82.74,221.62,58.16645232408598,0.7399999999999949,,,0.0300000000000011,,,0.0,-24.57354767591401
618409,618409,2026-04-01,82.74,221.62,58.16645232408598,0.0,0.7399999999999949,0.2466666666666649,0.0,12.670000000000016,4.223333333333339,0.0,-24.57354767591401
618409,618409,2026-05-01,82.74,229.62,60.2661347471195,0.0,0.7399999999999949,0.2466666666666649,8.0,8.030000000000001,2.676666666666667,0.0,-22.473865252880493
618409,618409,2026-06-01,89.3,299.33,78.5622424608278,6.560000000000002,6.560000000000002,2.1866666666666674,69.70999999999998,77.70999999999998,25.903333333333325,0.0,-10.737757539172192
618409,618409,2026-07-01,91.01,313.34,82.23931130416524,1.710000000000008,8.27000000000001,2.75666666666667,14.009999999999993,91.71999999999996,30.573333333333323,0.0,-8.770688695834764
618410,618410,2026-01-01,75.0,287.3,70.9575440243029,,,,,,,0.0,-4.042455975697095
618410,618410,2026-02-01,75.0,321.12,79.31042999333152,0.0,,,33.81999999999999,,,0.0,4.310429993331525
618410,618410,2026-03-01,75.38,321.28,79.3499468991578,0.3799999999999954,,,0.1599999999999681,,,0.0,3.969946899157805
618410,618410,2026-04-01,75.38,321.28,79.3499468991578,0.0,0.3799999999999954,0.1266666666666651,0.0,33.97999999999996,11.326666666666654,0.0,3.969946899157805
618410,618410,2026-05-01,75.38,321.72,79.45861839018006,0.0,0.3799999999999954,0.1266666666666651,0.4400000000000545,0.6000000000000227,0.2000000000000076,0.0,4.078618390180068
618410,618410,2026-06-01,84.68,359.99,88.91056830250193,9.300000000000011,9.300000000000011,3.100000000000004,38.26999999999998,38.71000000000004,12.903333333333345,0.0,4.230568302501922
618410,618410,2026-07-01,84.94,360.06,88.92785694880091,0.2599999999999909,9.560000000000002,3.1866666666666674,0.0699999999999931,38.78000000000003,12.926666666666677,0.0,3.987856948800911
618411,618411,2026-01-01,61.0,68.88,35.151824445011485,,,,,,,0.0,-25.848175554988515
618411,618411,2026-02-01,65.0,75.38,38.46899719316152,4.0,,,6.5,,,0.0,-26.53100280683848
618411,618411,2026-03-01,69.78,86.26,44.02143403929574,4.780000000000001,,,10.88000000000001,,,0.0,-25.75856596070426
618411,618411,2026-04-01,69.78,86.26,44.02143403929574,0.0,8.780000000000001,2.926666666666667,0.0,17.38000000000001,5.7933333333333366,0.0,-25.75856596070426
618411,618411,2026-05-01,70.13,86.33,44.05715743812197,0.3499999999999943,5.129999999999996,1.7099999999999984,0.0699999999999931,10.950000000000005,3.650000000000001,0.0,-26.072842561878023
618411,618411,2026-06-01,72.48,92.61,47.262056647103854,2.3500000000000085,2.700000000000003,0.9000000000000009,6.280000000000001,6.349999999999994,2.116666666666665,0.0,-25.21794335289615
618411,618411,2026-07-01,72.48,95.54,48.757336055116106,0.0,2.700000000000003,0.9000000000000009,2.930000000000007,9.28,3.0933333333333337,0.0,-23.722663944883895
618412,618412,2026-01-01,66.0,3147.58,46.22886340837959,,,,,,,0.0,-19.77113659162041
618412,618412,2026-03-01,66.05,3214.27,47.20834698010925,0.0499999999999971,,,66.69000000000005,,,0.0,-18.84165301989075
618412,618412,2026-04-01,66.05,3214.27,47.20834698010925,0.0,,,0.0,,,0.0,-18.84165301989075
618412,618412,2026-05-01,66.05,3215.86,47.231699489916565,0.0,0.0499999999999971,0.0166666666666657,1.5900000000001455,68.2800000000002,22.760000000000066,0.0,-18.818300510083432
618412,618412,2026-06-01,68.8,3549.07,52.12559244142413,2.75,2.75,0.9166666666666666,333.21000000000004,334.8000000000002,111.60000000000008,0.0,-16.674407558575865
618412,618412,2026-07-01,68.8,3574.5,52.49908572721039,0.0,2.75,0.9166666666666666,25.42999999999984,360.23,120.07666666666668,0.0,-16.300914272789612
618413,618413,2026-01-01,76.0,0.0,0.0,,,,,,,11.953647972098778,-76.0
618413,618413,2026-02-01,86.0,0.0,0.0,10.0,,,0.0,,,11.953647972098778,-86.0
618413,618413,2026-03-01,90.68,0.0,0.0,4.680000000000007,,,0.0,,,11.953647972098778,-90.68
618413,618413,2026-04-01,93.37,0.0,0.0,2.6899999999999977,17.370000000000005,5.790000000000002,0.0,0.0,0.0,11.953647972098778,-93.37
618413,618413,2026-05-01,93.37,0.0,0.0,0.0,7.370000000000003,2.4566666666666683,0.0,0.0,0.0,11.953647972098778,-93.37
618413,618413,2026-06-01,95.62,0.0,0.0,2.25,4.939999999999998,1.6466666666666658,0.0,0.0,0.0,11.953647972098778,-95.62
618413,618413,2026-07-01,95.62,111.71,56.13003718219274,0.0,2.25,0.75,111.71,111.71,37.236666666666665,11.953647972098778,-39.48996281780727
618414,618414,2026-01-01,81.0,47.41,18.339006653257,,,,,,,0.0,-62.660993346743
618414,618414,2026-02-01,89.0,55.31,21.3948630666873,8.0,,,7.900000000000006,,,0.0,-67.6051369333127
618414,618414,2026-03-01,93.13,60.72,23.48754448398577,4.129999999999996,,,5.409999999999997,,,0.0,-69.64245551601422
618414,618414,2026-04-01,96.53,60.72,23.48754448398577,3.4000000000000057,15.53,5.176666666666667,0.0,13.310000000000002,4.436666666666667,0.0,-73.04245551601423
618414,618414,2026-05-01,96.53,65.15,25.201144979111877,0.0,7.530000000000001,2.51,4.430000000000007,9.840000000000003,3.280000000000001,0.0,-71.32885502088813
618414,618414,2026-06-01,96.53,135.86,52.55299396565064,0.0,3.4000000000000057,1.1333333333333353,70.71000000000001,75.14000000000001,25.04666666666667,0.0,-43.97700603434936
618414,618414,2026-07-01,96.53,136.09,52.64196193718088,0.0,0.0,0.0,0.2299999999999897,75.37,25.12333333333333,0.0,-43.88803806281912
618415,618415,2026-01-01,99.0,0.0,0.0,,,,,,,0.0,-99.0
618415,618415,2026-02-01,100.0,0.0,0.0,1.0,,,0.0,,,0.0,-100.0
618415,618415,2026-03-01,100.0,0.0,0.0,0.0,,,0.0,,,0.0,-100.0
618415,618415,2026-04-01,100.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,-100.0
618415,618415,2026-05-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
618415,618415,2026-06-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
618415,618415,2026-07-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
618416,618416,2026-01-01,74.0,177.31,78.34482149169318,,,,,,,0.0,4.344821491693182
618416,618416,2026-02-01,74.0,177.28,78.33156592435489,0.0,,,-0.0300000000000011,,,0.0,4.331565924354891
618416,618416,2026-03-01,74.58,179.09,79.13131848709793,0.5799999999999983,,,1.8100000000000025,,,0.0,4.55131848709793
618416,618416,2026-04-01,74.58,179.09,79.13131848709793,0.0,0.5799999999999983,0.1933333333333327,0.0,1.7800000000000011,0.5933333333333337,0.0,4.55131848709793
618416,618416,2026-05-01,74.58,179.09,79.13131848709793,0.0,0.5799999999999983,0.1933333333333327,0.0,1.8100000000000025,0.603333333333334,0.0,4.55131848709793
618416,618416,2026-06-01,75.08,189.26,83.62495581477553,0.5,0.5,0.1666666666666666,10.169999999999987,10.169999999999987,3.389999999999996,0.0,8.544955814775534
618416,618416,2026-07-01,75.08,190.19,84.03587840226228,0.0,0.5,0.1666666666666666,0.9300000000000068,11.099999999999994,3.699999999999998,0.0,8.955878402262286
618417,618417,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618417,618417,2026-02-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
